"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: El Paso",2.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Jefferson",29.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: La Plata",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Larimer",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Logan",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Morgan",3.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Out of State",3.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Pueblo",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Routt",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Unknown",7.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"County of Residence: Weld",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"Not a Tri-County Resident",183.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",4,2011,"Tri-County Resident",153.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"All Patients",273.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Adams",54.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Arapahoe",62.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Boulder",33.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Broomfield",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Clear Creek",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Delta",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Denver",101.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Douglas",1.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Eagle",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: El Paso",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Jefferson",14.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: La Plata",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Larimer",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Logan",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Morgan",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Out of State",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Pueblo",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Routt",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Unknown",4.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"County of Residence: Weld",4.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"Not a Tri-County Resident",152.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",1,2012,"Tri-County Resident",117.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"All Patients",361.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Adams",59.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Arapahoe",92.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Boulder",19.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Broomfield",1.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Clear Creek",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Delta",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Denver",157.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Douglas",3.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Eagle",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: El Paso",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Jefferson",21.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: La Plata",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Larimer",3.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Logan",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Morgan",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Out of State",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Pueblo",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Routt",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Unknown",2.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"County of Residence: Weld",4.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"Not a Tri-County Resident",205.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",2,2012,"Tri-County Resident",154.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"All Patients",77.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Adams",13.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Arapahoe",12.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Boulder",5.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Broomfield",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Clear Creek",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Delta",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Denver",42.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Douglas",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Eagle",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: El Paso",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Jefferson",3.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: La Plata",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Larimer",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Logan",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Morgan",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Out of State",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Pueblo",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Routt",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Unknown",2.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"County of Residence: Weld",0.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"Not a Tri-County Resident",50.00
"Specimen Smears","Specimens with a smear result - any type or anatomic source.",3,2012,"Tri-County Resident",25.00
"TSTs Placed","Number of TSTs placed.",3,2011,"All Patients",1285.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Adams",64.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Arapahoe",129.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Archuleta",1.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Boulder",43.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Broomfield",3.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Delta",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Denver",890.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Dolores",3.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Douglas",18.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: El Paso",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Elbert",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Garfield",1.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Jackson",2.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Jefferson",78.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Larimer",5.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Out of State",8.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Unknown",38.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Weld",2.00
"TSTs Placed","Number of TSTs placed.",3,2011,"Not a Tri-County Resident",1037.00
"TSTs Placed","Number of TSTs placed.",3,2011,"Tri-County Resident",211.00
"TSTs Placed","Number of TSTs placed.",4,2011,"All Patients",972.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Adams",49.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Arapahoe",68.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Boulder",75.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Broomfield",4.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Clear Creek",1.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Delta",2.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Denver",665.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Douglas",12.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: El Paso",1.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Elbert",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Jefferson",67.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Larimer",1.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Out of State",4.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Unknown",23.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Weld",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"Not a Tri-County Resident",822.00
"TSTs Placed","Number of TSTs placed.",4,2011,"Tri-County Resident",129.00
"TSTs Placed","Number of TSTs placed.",1,2012,"All Patients",1671.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Adams",65.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Arapahoe",106.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Boulder",47.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Broomfield",4.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Delta",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Denver",1016.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Douglas",10.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: El Paso",1.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Elbert",2.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Grand",1.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Jefferson",73.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Larimer",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Out of State",6.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Pueblo",2.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Unknown",333.00
"TSTs Placed","Number of TSTs placed.",1,2012,"County of Residence: Weld",5.00
"TSTs Placed","Number of TSTs placed.",1,2012,"Not a Tri-County Resident",1157.00
"TSTs Placed","Number of TSTs placed.",1,2012,"Tri-County Resident",181.00
"TSTs Placed","Number of TSTs placed.",2,2012,"All Patients",983.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Adams",44.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Arapahoe",94.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Boulder",11.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Broomfield",3.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Clear Creek",1.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Delta",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Denver",729.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Douglas",10.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: El Paso",1.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Elbert",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Gilpin",1.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Jefferson",66.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Larimer",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Mesa",1.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Out of State",5.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Pitkin",1.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Summit",1.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Unknown",13.00
"TSTs Placed","Number of TSTs placed.",2,2012,"County of Residence: Weld",2.00
"TSTs Placed","Number of TSTs placed.",2,2012,"Not a Tri-County Resident",822.00
"TSTs Placed","Number of TSTs placed.",2,2012,"Tri-County Resident",148.00
"TSTs Placed","Number of TSTs placed.",3,2012,"All Patients",419.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Adams",17.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Arapahoe",45.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Boulder",5.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Broomfield",1.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Delta",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Denver",294.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Douglas",11.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: El Paso",1.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Elbert",1.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Jefferson",30.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Larimer",1.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Out of State",7.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Unknown",5.00
"TSTs Placed","Number of TSTs placed.",3,2012,"County of Residence: Weld",1.00
"TSTs Placed","Number of TSTs placed.",3,2012,"Not a Tri-County Resident",341.00
"TSTs Placed","Number of TSTs placed.",3,2012,"Tri-County Resident",73.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"All Patients",3146.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Adams",422.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Alamosa",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Arapahoe",582.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Archuleta",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Boulder",90.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Broomfield",6.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Clear Creek",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Delta",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Denver",1655.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Douglas",101.00
